PopulationSize,MigrationRate,Fitness
98,0.3500,2.939836e+00
98,0.4000,2.918385e+00
98,0.4500,3.357335e+00
98,0.5000,3.284226e+00
98,0.5500,2.865482e+00
98,0.6000,3.058413e+00
98,0.6500,3.204416e+00
98,0.7000,inf
98,0.7500,inf
98,0.8000,inf
98,0.8500,3.134295e+00
98,0.9000,3.022352e+00
98,0.9500,3.210674e+00
99,0.0000,3.014571e+00
99,0.0500,3.167260e+00
99,0.1000,3.286962e+00
99,0.1500,3.146379e+00
99,0.2000,2.876814e+00
99,0.2500,3.180526e+00
99,0.3000,3.202383e+00
99,0.3500,3.093061e+00
99,0.4000,3.225997e+00
99,0.4500,inf
99,0.5000,3.053867e+00
99,0.5500,2.915632e+00
99,0.6000,inf
99,0.6500,inf
99,0.7000,inf
99,0.7500,2.972104e+00
99,0.8000,3.364993e+00
99,0.8500,3.004831e+00
99,0.9000,3.264611e+00
99,0.9500,3.241832e+00
100,0.0000,2.931549e+00
100,0.0500,3.103846e+00
100,0.1000,3.158842e+00
100,0.1500,3.246390e+00
100,0.2000,2.926564e+00
100,0.2500,2.923265e+00
100,0.3000,3.132634e+00
100,0.3500,3.016727e+00
100,0.4000,3.215681e+00
100,0.4500,inf
100,0.5000,inf
100,0.5500,3.077148e+00
100,0.6000,3.415867e+00
100,0.6500,3.008415e+00
100,0.7000,2.866634e+00
100,0.7500,2.988744e+00
100,0.8000,3.050725e+00
100,0.8500,3.180415e+00
100,0.9000,inf
100,0.9500,3.088280e+00
