# Incremental Trajectory Planning Results with Retry Mechanism
# Total Waypoints: 450
Point_Index,Status,Completion(%),Planning_Time(ms),Output_Points,Exec_Time(s),J0,J1,J2,J3,J4,J5,J6,J7
363,SUCCESS_CARTESIAN,100.000000,0.629979,3,0.315316,2.094758,0.254348,1.248062,2.681327,1.461158,0.248739,1.526190,1.625254
364,SUCCESS_CARTESIAN,100.000000,0.609879,3,0.252357,2.086544,0.252812,1.247665,2.695593,1.462998,0.234647,1.524774,1.623439
365,SUCCESS_CARTESIAN,100.000000,0.676798,3,0.222158,2.074586,0.250319,1.247352,2.694140,1.462804,0.236084,1.524923,1.623505
366,SUCCESS_CARTESIAN,100.000000,0.630985,3,0.205629,2.065096,0.248379,1.246978,2.702979,1.464078,0.227352,1.523894,1.622427
367,SUCCESS_CARTESIAN,100.000000,0.607641,3,0.216224,2.053902,0.247143,1.246752,2.706607,1.461743,0.223746,1.526254,1.622559
368,SUCCESS_CARTESIAN,100.000000,0.715777,3,0.226993,2.041772,0.242776,1.246270,2.701204,1.465845,0.229127,1.522138,1.622066
369,SUCCESS_CARTESIAN,100.000000,0.621284,3,0.222654,2.031416,0.240315,1.245887,2.705908,1.467366,0.224492,1.520762,1.622212
370,SUCCESS_CARTESIAN,100.000000,0.692415,3,0.209894,2.020807,0.237556,1.245483,2.709082,1.469317,0.221370,1.518933,1.620504
371,SUCCESS_CARTESIAN,100.000000,0.658388,3,0.238251,2.011172,0.236101,1.245167,2.718303,1.469174,0.212242,1.519271,1.620579
372,SUCCESS_CARTESIAN,100.000000,0.648836,3,0.212975,2.000291,0.232899,1.244734,2.719742,1.471881,0.210848,1.516655,1.619872
373,SUCCESS_CARTESIAN,100.000000,0.656283,3,0.229600,1.987549,0.229951,1.244401,2.714483,1.471955,0.216056,1.516474,1.619882
374,SUCCESS_CARTESIAN,100.000000,0.671325,3,0.260936,1.973132,0.228689,1.244305,2.705808,1.466099,0.224571,1.522002,1.622442
375,SUCCESS_CARTESIAN,100.000000,0.707183,3,0.211994,1.962674,0.228272,1.244116,2.713664,1.462599,0.216760,1.525598,1.622884
376,SUCCESS_CARTESIAN,100.000000,0.650541,3,0.232510,1.949735,0.226870,1.243943,2.710405,1.458724,0.219953,1.529303,1.623582
377,SUCCESS_CARTESIAN,100.000000,1.000848,3,0.200596,1.939953,0.225172,1.243600,2.718500,1.459013,0.211948,1.529211,1.622708
378,SUCCESS_CARTESIAN,100.000000,1.656260,3,0.219795,1.930072,0.223332,1.243248,2.725965,1.459501,0.204567,1.528899,1.622560
379,SUCCESS_CARTESIAN,100.000000,1.866814,3,0.214720,1.920598,0.221972,1.242924,2.735814,1.459215,0.194820,1.529407,1.620775
380,SUCCESS_CARTESIAN,100.000000,1.279771,3,0.223103,1.908570,0.220606,1.242721,2.735926,1.456252,0.194690,1.532318,1.622158
381,SUCCESS_CARTESIAN,100.000000,1.162141,3,0.211893,1.898174,0.217278,1.242225,2.739047,1.459757,0.191627,1.528931,1.621087
382,SUCCESS_CARTESIAN,100.000000,1.422551,3,0.292839,1.887761,0.215172,1.241870,2.744113,1.460247,0.186623,1.528572,1.620080
383,SUCCESS_CARTESIAN,100.000000,1.508116,3,0.276363,1.877316,0.212053,1.241411,2.747440,1.463170,0.183350,1.525756,1.619613
384,SUCCESS_CARTESIAN,100.000000,1.535544,3,0.215828,1.866486,0.208966,1.240974,2.749352,1.465617,0.181480,1.523393,1.619383
385,SUCCESS_CARTESIAN,100.000000,1.614983,3,0.230756,1.857470,0.207268,1.240594,2.760525,1.466472,0.170430,1.522752,1.617602
386,SUCCESS_CARTESIAN,100.000000,2.624804,3,0.224165,1.845256,0.207114,1.240506,2.761675,1.460344,0.169247,1.528816,1.618575
387,SUCCESS_CARTESIAN,100.000000,2.975966,3,0.216596,1.834635,0.203683,1.240018,2.763933,1.463828,0.167037,1.525412,1.618588
388,SUCCESS_CARTESIAN,100.000000,3.635465,3,0.247980,1.825104,0.204589,1.239926,2.776931,1.457668,0.154137,1.531722,1.617334
389,SUCCESS_CARTESIAN,100.000000,3.467937,3,0.292358,1.818338,0.202982,1.239487,2.796819,1.460132,0.134475,1.529617,1.615608
390,SUCCESS_CARTESIAN,100.000000,1.954974,3,0.251465,1.808483,0.199243,1.238933,2.801841,1.465004,0.129534,1.524850,1.614429
391,SUCCESS_CARTESIAN,100.000000,1.009989,3,0.247471,1.796613,0.197115,1.238617,2.801206,1.464084,0.130155,1.525746,1.614606
392,SUCCESS_CARTESIAN,100.000000,0.910340,3,0.232394,1.783666,0.195394,1.238389,2.796981,1.461195,0.134321,1.528556,1.615457
393,SUCCESS_CARTESIAN,100.000000,0.825691,3,0.234138,1.770718,0.192454,1.238032,2.791026,1.461316,0.140218,1.528342,1.616138
394,SUCCESS_CARTESIAN,100.000000,0.861529,3,0.340522,1.753428,0.189354,1.237833,2.768089,1.457730,0.162880,1.531503,1.619134
395,SUCCESS_CARTESIAN,100.000000,1.129544,3,0.228199,1.741007,0.186106,1.237430,2.763735,1.459015,0.167199,1.530161,1.619826
396,SUCCESS_CARTESIAN,100.000000,0.779484,3,0.230609,1.731795,0.185526,1.237171,2.775684,1.456821,0.155365,1.532544,1.618853
397,SUCCESS_CARTESIAN,100.000000,1.021734,3,0.232321,1.719162,0.184204,1.236977,2.773368,1.453174,0.157636,1.536106,1.619676
398,SUCCESS_CARTESIAN,100.000000,0.957706,3,0.302230,1.708607,0.181821,1.236577,2.777465,1.454124,0.153587,1.535236,1.619062
399,SUCCESS_CARTESIAN,100.000000,0.897335,3,0.216911,1.697612,0.181026,1.236375,2.782138,1.450714,0.148948,1.538690,1.619450
400,SUCCESS_CARTESIAN,100.000000,0.834580,3,0.206863,1.687204,0.180175,1.236143,2.788936,1.447967,0.142213,1.541530,1.619033
401,SUCCESS_CARTESIAN,100.000000,0.810050,3,0.221745,1.675936,0.178589,1.235861,2.791391,1.446241,0.139783,1.543273,1.619026
402,SUCCESS_CARTESIAN,100.000000,0.809184,3,0.213743,1.665193,0.177493,1.235621,2.796503,1.443780,0.134714,1.545806,1.618743
403,SUCCESS_CARTESIAN,100.000000,0.820840,3,0.322605,1.659347,0.178374,1.235419,2.822697,1.440537,0.108805,1.549430,1.616149
404,SUCCESS_CARTESIAN,100.000000,0.732785,3,0.208085,1.648981,0.175983,1.235005,2.827475,1.441527,0.104081,1.548512,1.615431
405,SUCCESS_CARTESIAN,100.000000,0.744059,3,0.202971,1.639614,0.173812,1.234579,2.836369,1.442745,0.095291,1.547411,1.614240
406,SUCCESS_CARTESIAN,100.000000,0.751482,3,0.308099,1.633107,0.175278,1.234509,2.860422,1.436846,0.071498,1.553554,1.611600
407,SUCCESS_CARTESIAN,100.000000,1.018749,3,0.214489,1.622475,0.173549,1.234197,2.864904,1.435845,0.067065,1.554596,1.611415
408,SUCCESS_CARTESIAN,100.000000,1.027140,3,0.278540,1.612813,0.173627,1.234084,2.875030,1.430892,0.057052,1.559623,1.610400
409,SUCCESS_CARTESIAN,100.000000,1.094299,3,0.285175,1.604956,0.172707,1.233782,2.890844,1.429638,0.041414,1.560986,1.608255
410,SUCCESS_CARTESIAN,100.000000,1.133994,3,0.211991,1.594398,0.170364,1.233380,2.894939,1.430175,0.037364,1.560464,1.607596
411,SUCCESS_CARTESIAN,100.000000,1.193121,3,0.232219,1.581140,0.167448,1.233000,2.888142,1.430400,0.044088,1.560206,1.608597
412,SUCCESS_CARTESIAN,100.000000,1.383764,3,0.210333,1.570683,0.166412,1.232779,2.893914,1.427655,0.038380,1.562985,1.608318
413,SUCCESS_CARTESIAN,100.000000,0.887957,3,0.224584,1.560395,0.166768,1.232751,2.901541,1.421402,0.030838,1.569274,1.607419
414,SUCCESS_CARTESIAN,100.000000,0.944565,3,0.214391,1.549778,0.164145,1.232308,2.905116,1.422596,0.027303,1.568095,1.606792
415,SUCCESS_CARTESIAN,100.000000,0.803402,3,0.218584,1.538719,0.162315,1.231998,2.907749,1.421448,0.024699,1.569253,1.606496
416,SUCCESS_CARTESIAN,100.000000,1.002372,3,0.214139,1.527830,0.159249,1.231504,2.909909,1.423606,0.022565,1.567107,1.606544
417,SUCCESS_CARTESIAN,100.000000,0.880584,3,0.212634,1.517292,0.156668,1.231062,2.913830,1.424715,0.018688,1.566010,1.605524
418,SUCCESS_CARTESIAN,100.000000,0.781635,3,0.218240,1.506338,0.154468,1.230693,2.916545,1.424588,0.016004,1.566142,1.605555
419,SUCCESS_CARTESIAN,100.000000,0.870171,3,0.243587,1.496969,0.152498,1.230303,2.925472,1.424768,0.007176,1.565974,1.604675
420,SUCCESS_CARTESIAN,100.000000,0.708159,3,0.287360,1.489651,0.150779,1.229887,2.942495,1.425345,-0.009652,1.565397,1.601780
421,SUCCESS_CARTESIAN,100.000000,0.693892,3,0.239842,1.481531,0.149179,1.229522,2.956513,1.425025,-0.023511,1.565677,1.600215
422,SUCCESS_CARTESIAN,100.000000,0.670482,3,0.233556,1.468708,0.147554,1.229284,2.952454,1.422418,-0.019499,1.568301,1.600636
423,SUCCESS_CARTESIAN,100.000000,0.700908,3,0.317334,1.453805,0.142569,1.228622,2.937837,1.427420,-0.005046,1.563326,1.602941
424,SUCCESS_CARTESIAN,100.000000,0.650967,3,0.252602,1.439184,0.139931,1.228293,2.926095,1.426383,0.006565,1.564359,1.604509
425,SUCCESS_CARTESIAN,100.000000,0.643763,3,0.291816,1.432886,0.138558,1.227900,2.947352,1.426565,-0.014452,1.564169,1.601988
426,SUCCESS_CARTESIAN,100.000000,0.634884,3,0.205019,1.423051,0.135768,1.227404,2.953923,1.428486,-0.020951,1.562230,1.601093
427,SUCCESS_CARTESIAN,100.000000,0.656830,3,0.238570,1.409721,0.134405,1.227208,2.948063,1.424929,-0.015158,1.565799,1.601739
428,SUCCESS_CARTESIAN,100.000000,0.890010,3,0.220422,1.398515,0.132075,1.226819,2.949691,1.424935,-0.016767,1.565795,1.601632
429,SUCCESS_CARTESIAN,100.000000,1.039959,3,0.229604,1.388041,0.131193,1.226618,2.955181,1.421554,-0.022195,1.569156,1.600755
430,SUCCESS_CARTESIAN,100.000000,1.025489,3,0.277961,1.372837,0.127617,1.226157,2.940559,1.422791,-0.007740,1.567949,1.603232
431,SUCCESS_CARTESIAN,100.000000,0.910760,3,0.258521,1.365433,0.124758,1.225578,2.956371,1.426110,-0.023371,1.564595,1.601098
432,SUCCESS_CARTESIAN,100.000000,6.270485,3,0.217689,1.356433,0.122562,1.225145,2.966610,1.426825,-0.033494,1.563843,1.599653
433,SUCCESS_CARTESIAN,100.000000,1.161391,3,0.214163,1.347388,0.119612,1.224605,2.976212,1.429426,-0.042985,1.561183,1.598733
434,SUCCESS_CARTESIAN,100.000000,0.768652,3,0.226512,1.338240,0.117662,1.224215,2.986091,1.429286,-0.052756,1.561262,1.597411
435,SUCCESS_CARTESIAN,100.000000,0.709024,3,0.216192,1.327175,0.117513,1.224128,2.989550,1.423614,-0.056176,1.566902,1.596115
436,SUCCESS_CARTESIAN,100.000000,0.679763,3,0.216376,1.316999,0.115030,1.223687,2.995091,1.424395,-0.061651,1.566068,1.596256
437,SUCCESS_CARTESIAN,100.000000,0.727979,3,0.221298,1.305290,0.111802,1.223165,2.994230,1.426537,-0.060801,1.563944,1.596096
438,SUCCESS_CARTESIAN,100.000000,0.771184,3,0.283834,1.295898,0.110280,1.222845,3.003348,1.425078,-0.069814,1.565311,1.594620
439,SUCCESS_CARTESIAN,100.000000,0.731076,3,0.259317,1.285896,0.108676,1.222533,3.010000,1.423551,-0.076389,1.566769,1.594007
440,SUCCESS_CARTESIAN,100.000000,0.732670,3,0.236197,1.276124,0.103414,1.221681,3.015759,1.431715,-0.082088,1.558558,1.593847
441,SUCCESS_CARTESIAN,100.000000,0.812725,3,0.244788,1.264145,0.100474,1.221207,3.014042,1.433020,-0.080392,1.557278,1.594600
442,SUCCESS_CARTESIAN,100.000000,0.703824,3,0.242229,1.255532,0.098869,1.220859,3.026221,1.431895,-0.092432,1.558259,1.592422
443,SUCCESS_CARTESIAN,100.000000,0.669581,3,0.215383,1.245323,0.097420,1.220566,3.032138,1.429814,-0.098279,1.560255,1.591749
444,SUCCESS_CARTESIAN,100.000000,0.640638,3,0.271382,1.238464,0.095132,1.220100,3.050884,1.430777,-0.116811,1.559005,1.589306
445,SUCCESS_CARTESIAN,100.000000,0.648572,3,0.217193,1.227449,0.092577,1.219661,3.053166,1.431334,-0.119069,1.558417,1.589055
446,SUCCESS_CARTESIAN,100.000000,0.666782,3,0.235572,1.216746,0.091705,1.219457,3.057268,1.427514,-0.123119,1.562140,1.588445
447,SUCCESS_CARTESIAN,100.000000,0.672121,3,0.221022,1.205426,0.089143,1.219017,3.058347,1.428011,-0.124187,1.561632,1.587930
448,SUCCESS_CARTESIAN,100.000000,0.649805,3,0.248419,1.197076,0.088368,1.218805,3.071631,1.424384,-0.137312,1.564975,1.586039
449,SUCCESS_CARTESIAN,100.000000,0.637385,3,0.220269,1.188182,0.086314,1.218412,3.082320,1.423955,-0.147875,1.565175,1.584433
